"","forecast_date","target","target_end_date","location","type","quantile","value"
"...1554","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.55,0
"...1555","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.6,0
"...1556","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.65,0
"...1557","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.7,0
"...1558","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.75,0
"...1559","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.8,0
"...1560","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.85,0
"...1561","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.9,0
"...1562","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.95,0
"...1563","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.975,0
"...1564","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MD","quantile",0.99,0
"...1565","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.01,0
"...1566","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.025,0
"...1567","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.05,0
"...1568","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.1,0
"...1569","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.15,0
"...1570","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.2,0
"...1571","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.25,0
"...1572","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.3,0
"...1573","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.35,0
"...1574","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.4,0
"...1575","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.45,0
"...1576","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.5,0
"...1577","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.55,0
"...1578","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.6,0
"...1579","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.65,0
"...1580","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.7,0
"...1581","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.75,0
"...1582","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.8,0
"...1583","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.85,0
"...1584","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.9,0
"...1585","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.95,0
"...1586","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.975,0
"...1587","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ME","quantile",0.99,0
"1%...1588","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.01,0
"2.5%...1589","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.025,0
"5%...1590","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.05,0
"10%...1591","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.1,0
"15%...1592","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.15,0
"20%...1593","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.2,0
"25%...1594","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.25,0
"30%...1595","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.3,0
"35%...1596","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.35,0
"40%...1597","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.4,0
"45%...1598","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.45,0
"50%...1599","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.5,0
"55%...1600","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.55,0
"60%...1601","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.6,0
"65%...1602","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.65,0
"70%...1603","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.7,0
"75%...1604","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.75,0
"80%...1605","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.8,0
"85%...1606","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.85,0
"90%...1607","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.9,0
"95%...1608","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.95,1
"97.5%...1609","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.975,1
"99%...1610","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MI","quantile",0.99,1
"1%...1611","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.01,0
"2.5%...1612","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.025,0
"5%...1613","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.05,0
"10%...1614","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.1,0
"15%...1615","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.15,0
"20%...1616","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.2,0
"25%...1617","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.25,0
"30%...1618","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.3,0
"35%...1619","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.35,0
"40%...1620","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.4,0
"45%...1621","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.45,0
"50%...1622","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.5,0
"55%...1623","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.55,0.106
"60%...1624","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.6,0.166
"65%...1625","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.65,0.216
"70%...1626","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.7,0.269
"75%...1627","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.75,0.309
"80%...1628","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.8,0.377
"85%...1629","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.85,0.434
"90%...1630","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.9,0.494
"95%...1631","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.95,0.724
"97.5%...1632","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.975,0.957
"99%...1633","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MN","quantile",0.99,1.131
"1%...1634","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.01,0
"2.5%...1635","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.025,0
"5%...1636","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.05,0
"10%...1637","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.1,0
"15%...1638","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.15,0
"20%...1639","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.2,0
"25%...1640","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.25,0
"30%...1641","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.3,0
"35%...1642","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.35,0
"40%...1643","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.4,0
"45%...1644","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.45,0
"50%...1645","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.5,0
"55%...1646","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.55,0.068
"60%...1647","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.6,0.151
"65%...1648","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.65,0.221
"70%...1649","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.7,0.295
"75%...1650","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.75,0.351
"80%...1651","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.8,0.446
"85%...1652","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.85,0.525
"90%...1653","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.9,0.61
"95%...1654","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.95,0.931
"97.5%...1655","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.975,1.256
"99%...1656","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MO","quantile",0.99,1.499
"1%...1657","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.01,0
"2.5%...1658","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.025,0
"5%...1659","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.05,0
"10%...1660","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.1,0
"15%...1661","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.15,0
"20%...1662","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.2,0
"25%...1663","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.25,0
"30%...1664","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.3,0
"35%...1665","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.35,0
"40%...1666","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.4,0
"45%...1667","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.45,0
"50%...1668","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.5,0
"55%...1669","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.55,1
"60%...1670","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.6,1
"65%...1671","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.65,1
"70%...1672","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.7,1
"75%...1673","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.75,1
"80%...1674","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.8,1
"85%...1675","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.85,2
"90%...1676","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.9,2
"95%...1677","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.95,3
"97.5%...1678","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.975,4
"99%...1679","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MS","quantile",0.99,4.01
"...1680","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.01,0
"...1681","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.025,0
"...1682","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.05,0
"...1683","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.1,0
"...1684","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.15,0
"...1685","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.2,0
"...1686","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.25,0
"...1687","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.3,0
"...1688","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.35,0
"...1689","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.4,0
"...1690","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.45,0
"...1691","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.5,0
"...1692","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.55,0
"...1693","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.6,0
"...1694","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.65,0
"...1695","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.7,0
"...1696","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.75,0
"...1697","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.8,0
"...1698","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.85,0
"...1699","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.9,0
"...1700","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.95,0
"...1701","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.975,0
"...1702","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"MT","quantile",0.99,0
"1%...1703","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.01,0
"2.5%...1704","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.025,0
"5%...1705","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.05,0
"10%...1706","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.1,0
"15%...1707","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.15,0
"20%...1708","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.2,0
"25%...1709","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.25,0
"30%...1710","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.3,0
"35%...1711","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.35,0
"40%...1712","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.4,0
"45%...1713","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.45,0
"50%...1714","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.5,0
"55%...1715","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.55,0
"60%...1716","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.6,0
"65%...1717","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.65,0
"70%...1718","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.7,0
"75%...1719","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.75,0
"80%...1720","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.8,0
"85%...1721","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.85,0
"90%...1722","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.9,0
"95%...1723","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.95,0.05
"97.5%...1724","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.975,1
"99%...1725","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NC","quantile",0.99,1
"1%...1726","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.01,0
"2.5%...1727","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.025,0
"5%...1728","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.05,0
"10%...1729","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.1,0
"15%...1730","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.15,0
"20%...1731","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.2,0
"25%...1732","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.25,0
"30%...1733","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.3,0
"35%...1734","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.35,0
"40%...1735","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.4,0
"45%...1736","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.45,0
"50%...1737","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.5,0
"55%...1738","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.55,0
"60%...1739","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.6,0
"65%...1740","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.65,0
"70%...1741","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.7,0
"75%...1742","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.75,0
"80%...1743","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.8,0
"85%...1744","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.85,0
"90%...1745","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.9,0
"95%...1746","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.95,1
"97.5%...1747","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.975,1
"99%...1748","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"ND","quantile",0.99,1.01
"1%...1749","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NE","quantile",0.01,0
"2.5%...1750","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NE","quantile",0.025,0
"5%...1751","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NE","quantile",0.05,0
"10%...1752","2023-04-30","Jun WNV neuroinvasive disease cases",2023-06-30,"NE","quantile",0.1,0
