"location","forecast_date","target_end_date","target","type","quantile","values"
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.25,0
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.3,0
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.35,0
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.4,0
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.45,0
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.5,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.55,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.6,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.65,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.7,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.75,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.8,1
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.85,2
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.9,2
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.95,3
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.975,3
"Illinois","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.99,4
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.05,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.1,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.15,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.2,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.25,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.3,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.35,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.4,0
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.45,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.5,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.55,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.6,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.65,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.7,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.75,1
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.8,2
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.85,2
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.9,2
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.95,3
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.975,3
"Illinois","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.99,4
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.05,0
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.1,0
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.15,0
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.2,1
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.25,1
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.3,1
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.35,1
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.4,1
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.45,2
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.5,2
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.55,2
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.6,2
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.65,3
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.7,3
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.75,4
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.8,4
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.85,5
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.9,6
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.95,8
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.975,10
"Illinois","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.99,12
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.05,0
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.1,1
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.15,2
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.2,3
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.25,4
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.3,5
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.35,6
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.4,8
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.45,9
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.5,11
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.55,13
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.6,16
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.65,19
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.7,22
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.75,26
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.8,32
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.85,39
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.9,50
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.95,70
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.975,92
"Illinois","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.99,121
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.05,1
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.1,2
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.15,3
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.2,5
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.25,6
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.3,7
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.35,9
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.4,10
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.45,12
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.5,14
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.55,16
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.6,18
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.65,20
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.7,23
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.75,26
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.8,30
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.85,36
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.9,43
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.95,55
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.975,66
"Illinois","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.99,82
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.05,0
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.1,0
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.15,0
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.2,1
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.25,1
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.3,1
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.35,1
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.4,2
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.45,2
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.5,2
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.55,2
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.6,2
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.65,3
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.7,3
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.75,3
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.8,4
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.85,4
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.9,5
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.95,7
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.975,8
"Illinois","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.99,10
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.05,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.1,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.15,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.2,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.25,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.3,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.35,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.4,0
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.45,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.5,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.55,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.6,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.65,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.7,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.75,1
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.8,2
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.85,2
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.9,2
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.95,3
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.975,3
"Illinois","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.99,4
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.01,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.025,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.05,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.1,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.15,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.2,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.25,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.3,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.35,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.4,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.45,0
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.5,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.55,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.6,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.65,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.7,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.75,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.8,1
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.85,2
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.9,2
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.95,3
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.975,3
"Illinois","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.99,4
