location,target,forecast_date,value,type,target_end_date,quantile
Kansas,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.45
Kansas,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.5
Kansas,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.55
Kansas,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.6
Kansas,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.65
Kansas,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.7
Kansas,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.75
Kansas,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.8
Kansas,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.85
Kansas,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.9
Kansas,October WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-10-31,0.95
Kansas,October WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-10-31,0.975
Kansas,October WNV neuroinvasive disease cases,2023-04-30,16,quantile,2023-10-31,0.99
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.4
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.45
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.5
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.55
Kansas,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.6
Kansas,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.65
Kansas,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.7
Kansas,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.75
Kansas,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.8
Kansas,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.85
Kansas,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.9
Kansas,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.95
Kansas,November WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-11-30,0.975
Kansas,November WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-11-30,0.99
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.3
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.35
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.4
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.45
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.5
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.55
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.6
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.65
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.7
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.75
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.8
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.85
Kansas,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.9
Kansas,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.95
Kansas,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.975
Kansas,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.99
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.01
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.025
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.05
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.1
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.15
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.2
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.25
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.3
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.35
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.4
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.45
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.5
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.55
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.6
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.65
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.7
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.75
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.8
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.85
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-05-31,0.9
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-05-31,0.95
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-05-31,0.975
Kentucky,May WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-05-31,0.99
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.01
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.025
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.05
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.1
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.15
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.2
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.25
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.3
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.35
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.4
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.45
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.5
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.55
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.6
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.65
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.7
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.75
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.8
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.85
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.9
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-06-30,0.95
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-06-30,0.975
Kentucky,June WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-06-30,0.99
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.025
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.05
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.1
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.15
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.2
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.25
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.3
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.35
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.4
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.45
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.5
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.55
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.6
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.65
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.7
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.75
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.8
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-07-31,0.85
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-07-31,0.9
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.95
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-07-31,0.975
Kentucky,July WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-07-31,0.99
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.01
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.025
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.05
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.1
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.15
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.2
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.25
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.3
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-08-31,0.35
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-08-31,0.4
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.45
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-08-31,0.5
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.55
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-08-31,0.6
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-08-31,0.65
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.7
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-08-31,0.75
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-08-31,0.8
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-08-31,0.85
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-08-31,0.9
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-08-31,0.95
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-08-31,0.975
Kentucky,August WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-08-31,0.99
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.1
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.15
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.2
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.25
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-09-30,0.3
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.35
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.4
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.45
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.5
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-09-30,0.55
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-09-30,0.6
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.65
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-09-30,0.7
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-09-30,0.75
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-09-30,0.8
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-09-30,0.85
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-09-30,0.9
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-09-30,0.95
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-09-30,0.975
Kentucky,September WNV neuroinvasive disease cases,2023-04-30,23,quantile,2023-09-30,0.99
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.1
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.15
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.2
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.25
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.3
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.35
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.4
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.45
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.5
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.55
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.6
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.65
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.7
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.75
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.8
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.85
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.9
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.95
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.975
Kentucky,October WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-10-31,0.99
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.4
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.45
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.5
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.55
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.6
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.65
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.7
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.75
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.8
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.85
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.9
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.95
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.975
Kentucky,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.99
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
Kentucky,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
