target_end_date,value,location,quantile,target,type,forecast_date
2023-11-30,0.22220334,Idaho,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.253436247,Idaho,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.304983145,Idaho,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.36499632,Idaho,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.426836093,Idaho,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.516712768,Idaho,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.630575233,Idaho,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.698420179,Idaho,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.796000017,Idaho,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.907727706,Idaho,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.083262886,Idaho,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.278951506,Idaho,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.510220045,Idaho,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.758442227,Idaho,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.127081828,Idaho,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.754219128,Idaho,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.893447338,Idaho,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,4.772311002,Idaho,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,5.483749341,Idaho,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.017079703,Idaho,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.024474389,Idaho,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.038239198,Idaho,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.056437741,Idaho,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.080006354,Idaho,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.095870527,Idaho,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.116120269,Idaho,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.140686871,Idaho,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.167675628,Idaho,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.200403862,Idaho,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.23199156,Idaho,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.26104145,Idaho,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.305540153,Idaho,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.355961422,Idaho,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.424634103,Idaho,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.499519444,Idaho,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.594611609,Idaho,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.706505011,Idaho,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.894521068,Idaho,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.15683953,Idaho,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.497465289,Idaho,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.985843088,Idaho,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,2.317479841,Idaho,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.446816141,Illinois,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.545364554,Illinois,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.643388035,Illinois,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.861006013,Illinois,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.127645794,Illinois,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.410653054,Illinois,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.632479995,Illinois,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.834639875,Illinois,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.087466549,Illinois,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.350025417,Illinois,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.546477552,Illinois,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.891041179,Illinois,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.411062892,Illinois,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.875481309,Illinois,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.658307844,Illinois,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.499776162,Illinois,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,6.702791666,Illinois,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,7.820488536,Illinois,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,9.867202981,Illinois,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,13.34804215,Illinois,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,20.45539704,Illinois,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,25.38223398,Illinois,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,31.51978281,Illinois,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.576780775,Illinois,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.737635623,Illinois,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.910289811,Illinois,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.228994324,Illinois,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.538185154,Illinois,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.91205552,Illinois,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.157760939,Illinois,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.500391226,Illinois,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.776232487,Illinois,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.102359574,Illinois,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.507757197,Illinois,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.970653598,Illinois,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.589522305,Illinois,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.271423757,Illinois,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,6.35940749,Illinois,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,7.82485273,Illinois,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,9.022971947,Illinois,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,11.30702049,Illinois,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,13.89068884,Illinois,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,17.82161964,Illinois,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,30.95092682,Illinois,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,37.31333239,Illinois,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,46.16429428,Illinois,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.537400151,Illinois,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.651499994,Illinois,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.788553132,Illinois,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.148239456,Illinois,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.475266061,Illinois,0.15,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.769086275,Illinois,0.2,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.056243573,Illinois,0.25,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.314477231,Illinois,0.3,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.632547211,Illinois,0.35,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.958603911,Illinois,0.4,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.344704385,Illinois,0.45,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.694137108,Illinois,0.5,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.29527985,Illinois,0.55,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.136899518,Illinois,0.6,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,6.043122693,Illinois,0.65,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,7.289518862,Illinois,0.7,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,8.975351044,Illinois,0.75,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,10.75156554,Illinois,0.8,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,13.04507246,Illinois,0.85,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,17.80378285,Illinois,0.9,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,28.76154535,Illinois,0.95,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,38.69275424,Illinois,0.975,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,49.23415684,Illinois,0.99,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.285328421,Illinois,0.01,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.350602696,Illinois,0.025,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.48841297,Illinois,0.05,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.660266889,Illinois,0.1,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.925625487,Illinois,0.15,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.129201186,Illinois,0.2,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.31378946,Illinois,0.25,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.51616574,Illinois,0.3,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.699369589,Illinois,0.35,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.908509387,Illinois,0.4,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.196754134,Illinois,0.45,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.476375206,Illinois,0.5,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.863323206,Illinois,0.55,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.365978824,Illinois,0.6,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.059670929,Illinois,0.65,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.769274574,Illinois,0.7,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,5.746810808,Illinois,0.75,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,7.230398995,Illinois,0.8,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,8.884301803,Illinois,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,11.86942581,Illinois,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,19.71588106,Illinois,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,26.05538998,Illinois,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,30.67781849,Illinois,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.121255352,Illinois,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.140550701,Illinois,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.176318733,Illinois,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.25686545,Illinois,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.359674244,Illinois,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.440660583,Illinois,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.517412897,Illinois,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.592810981,Illinois,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.67073285,Illinois,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.751378665,Illinois,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.861015509,Illinois,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.99089732,Illinois,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.122556413,Illinois,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.324477369,Illinois,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.614031493,Illinois,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.88594983,Illinois,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.282430274,Illinois,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.811672207,Illinois,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.442666645,Illinois,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,4.709484578,Illinois,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,7.33464904,Illinois,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,10.67538918,Illinois,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,12.65840773,Illinois,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.048047301,Illinois,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.056394158,Illinois,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.066203419,Illinois,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.087613023,Illinois,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.113119279,Illinois,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.137348948,Illinois,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.160994103,Illinois,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.187340044,Illinois,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.215398874,Illinois,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.24534403,Illinois,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.276828161,Illinois,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.307667798,Illinois,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.370088893,Illinois,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.416676525,Illinois,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.487816973,Illinois,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.601272081,Illinois,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.707988296,Illinois,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.886714784,Illinois,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.074517066,Illinois,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.41602394,Illinois,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,2.276960684,Illinois,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,3.179939456,Illinois,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,4.075462907,Illinois,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.380854295,Indiana,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.442942085,Indiana,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.507162604,Indiana,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.646327624,Indiana,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.846354968,Indiana,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.077346,Indiana,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.223094621,Indiana,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
