,location,forecast_date,target_end_date,target,type,quantile,value
2409,Kansas,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.8,0.3041050088203199
2410,Kansas,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.85,0.3363294871198177
2411,Kansas,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.9,0.3716125003702248
2412,Kansas,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.95,0.4656502976000517
2413,Kansas,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.975,0.7703949987686841
2414,Kansas,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.99,0.8610160460990861
2415,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.01,0
2416,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.025,0
2417,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.05,0
2418,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.1,0
2419,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.15,0
2420,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.2,0
2421,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.25,0
2422,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.3,0
2423,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.35,0
2424,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.4,0
2425,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.45,0
2426,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.5,0
2427,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,0
2428,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,0.0220799847178304
2429,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,0.0486057143061969
2430,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,0.1006784906643419
2431,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,0.2186834012213654
2432,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,0.314906479092236
2433,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,0.3440553469988869
2434,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,0.4868082323482996
2435,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,0.5155320368682583
2436,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,0.5367990479670751
2437,Kansas,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,1.0505535377329294
2438,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
2439,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
2440,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0
2441,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0
2442,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,0
2443,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,0
2444,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,0
2445,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,0
2446,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,0
2447,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,0
2448,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,0
2449,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,0
2450,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,0
2451,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,0
2452,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,0
2453,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,0
2454,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,0
2455,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,0.0266323708219433
2456,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,0.0918126993393044
2457,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,0.2182445417648366
2458,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,0.3787649274700279
2459,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,0.4776997150495534
2460,Kansas,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,1.3121948430149604
2461,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0.3643539661292183
2462,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0.4430801482530299
2463,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0.5132543144079159
2464,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0.5641747799724554
2465,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0.6195070434475496
2466,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0.6849746378759747
2467,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,0.7117450155354121
2468,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,0.7431072244513635
2469,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,0.8359025829977709
2470,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,0.9045557319897618
2471,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,0.9615531778114232
2472,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,0.9781866979661455
2473,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,1.0022659545647783
2474,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,1.0537558139518155
2475,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,1.1096676371946874
2476,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,1.1641484779734264
2477,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,1.3912810374639464
2478,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,1.449190608699662
2479,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,1.5200801486790194
2480,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,1.6399145472275414
2481,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,1.7852089633217902
2482,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,1.866642776845436
2483,Kansas,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,2.381910169629833
2484,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
2485,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0.2300296937790358
2486,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,1.3731717527050036
2487,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,1.5058816979578855
2488,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,1.512964692643756
2489,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,1.5919018170631356
2490,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,1.6185519825603158
2491,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,1.6571431092198874
2492,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,1.67148321679792
2493,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,1.7075089728413306
2494,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,1.7508731907115311
2495,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,1.8448861342273224
2496,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,1.9051140110248264
2497,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,1.9255319525226824
2498,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,1.9621484735005943
2499,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,2.0328441143479785
2500,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,2.0412655281109
2501,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,2.0776246747459144
2502,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,2.1752670920879416
2503,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,2.5004914257653854
2504,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,2.6593261813708136
2505,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,2.6768376018567377
2506,Kansas,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,2.8375014344535123
2507,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
2508,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
2509,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,1.0671240463333536
2510,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,1.1787949634899637
2511,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,1.2736397137653388
2512,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,1.320408358910918
2513,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,1.335691970207107
2514,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,1.3749685422839308
2515,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,1.427994580025164
2516,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,1.4491420550964782
2517,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,1.4951869487148413
2518,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,1.5079069941936958
2519,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,1.5126828937976935
2520,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,1.5633171304156992
2521,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,1.6718415961862143
2522,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,1.7202927922586917
2523,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,1.7730550537459686
2524,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,1.958090374388524
2525,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,2.0531470188287777
2526,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,2.1243483342260285
2527,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,2.1841120507605023
2528,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,2.4037098857940213
2529,Kansas,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,2.4716559380786856
2530,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
2531,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
2532,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0
2533,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0
2534,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0.070526822882443
2535,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.2,0.0996523231978921
2536,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.25,0.1139507374434383
2537,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.3,0.148296447654437
2538,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.35,0.154347613619866
2539,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.4,0.1642764620484318
2540,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.45,0.1751480790322077
2541,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.5,0.2145384589855077
2542,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.55,0.2439319811738197
2543,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.6,0.2602779562834506
2544,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.65,0.2984598423557802
2545,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.7,0.32248636540413
2546,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.75,0.3794797013338558
2547,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.8,0.4470468896170985
2548,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.85,0.739476590055261
2549,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.9,0.7587452452228055
2550,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.95,0.8173402616565021
2551,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.975,0.8390127390971274
2552,Kansas,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.99,0.8439546173239691
2553,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.01,0
2554,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.025,0
2555,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.05,0
2556,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.1,0
2557,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.15,0
2558,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.2,0
2559,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.25,0
2560,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.3,0
2561,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.35,0
2562,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.4,0
2563,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.45,0
2564,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.5,0
2565,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.55,0
2566,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.6,0
2567,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.65,0
2568,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.7,0.0283797408536669
2569,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.75,0.0567602152353921
2570,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.8,0.099306704430483
2571,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.85,0.3413554789389986
2572,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.9,0.3755386888139302
2573,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.95,0.3881173998349829
2574,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.975,0.3981048274320646
2575,Kansas,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.99,0.4071213644688068
2576,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.01,0
2577,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.025,0
2578,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.05,0
2579,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.1,0
2580,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.15,0
2581,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.2,0
2582,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.25,0
2583,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.3,0
2584,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.35,0
2585,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.4,0
2586,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.45,0
2587,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.5,0.0104004819412337
2588,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.55,0.024823826743658
2589,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.6,0.0440814376675541
2590,Kentucky,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.65,0.0617906135956349
